# K photoionisation cross section
# Alan Heays 2020-09-10
# Reference: sandner1981,zatsarinny2010
# wavelength: Wavelength (nm)
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
 105.0000000       1.95864e-19       1.95864e-19
 105.1000000       1.96038e-19       1.96038e-19
 105.2000000       1.96212e-19       1.96212e-19
 105.3000000       1.96386e-19       1.96386e-19
 105.4000000       1.96561e-19       1.96561e-19
 105.5000000       1.96735e-19       1.96735e-19
 105.6000000       1.96909e-19       1.96909e-19
 105.7000000       1.97084e-19       1.97084e-19
 105.8000000       1.97258e-19       1.97258e-19
 105.9000000       1.97432e-19       1.97432e-19
 106.0000000       1.97607e-19       1.97607e-19
 106.1000000       1.97781e-19       1.97781e-19
 106.2000000       1.97955e-19       1.97955e-19
 106.3000000       1.98129e-19       1.98129e-19
 106.4000000       1.98304e-19       1.98304e-19
 106.5000000       1.98478e-19       1.98478e-19
 106.6000000       1.98652e-19       1.98652e-19
 106.7000000       1.98827e-19       1.98827e-19
 106.8000000       1.99001e-19       1.99001e-19
 106.9000000       1.99175e-19       1.99175e-19
 107.0000000       1.99350e-19       1.99350e-19
 107.1000000       1.99524e-19       1.99524e-19
 107.2000000       1.99698e-19       1.99698e-19
 107.3000000       1.99872e-19       1.99872e-19
 107.4000000       2.00047e-19       2.00047e-19
 107.5000000       2.00221e-19       2.00221e-19
 107.6000000       2.00395e-19       2.00395e-19
 107.7000000       2.00570e-19       2.00570e-19
 107.8000000       2.00744e-19       2.00744e-19
 107.9000000       2.00918e-19       2.00918e-19
 108.0000000       2.01093e-19       2.01093e-19
